ts,regime,A_sig,A_pnl,B_sig,B_pnl,C_sig,C_pnl,srcA,srcB,srcC,n,conf
1777762800,trend_up,F,,L,-0.0329,F,,charon_only,cbr_only,blended,28,0.228
1777766400,trend_up,F,,L,0.1776,F,,charon_only,cbr_only,blended,32,0.2994
1777770000,trend_up,F,,L,0.7629,F,,charon_only,cbr_only,blended,17,0.0915
1777773600,trend_up,F,,L,0.744,L,0.744,charon_only,cbr_only,blended,21,0.1582
1777777200,trend_up,F,,L,1.1457,L,1.1457,charon_only,cbr_only,blended,20,0.1194
1777780800,trend_up,F,,L,0.4186,L,0.4186,charon_only,cbr_only,blended,15,0.0712
1777784400,trend_up,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1777788000,flat,F,,S,-1.9919,F,,charon_only,cbr_only,blended,50,0.4965
1777791600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4719
1777795200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5111
1777798800,flat,F,,F,,F,,charon_only,cbr_only,blended,48,0.4884
1777802400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5085
1777806000,flat,F,,L,1.4535,L,1.4535,charon_only,cbr_only,blended,50,0.4033
1777809600,trend_up,L,1.106,L,1.106,L,1.106,charon_only,cbr_only,blended,15,0.067
1777813200,trend_up,L,1.2198,L,1.2198,L,1.2198,charon_only,cbr_only,blended,14,0.0803
1777816800,trend_up,L,1.2938,L,1.2938,L,1.2938,charon_only,cbr_only,blended,10,0.0381
1777820400,trend_up,F,,L,0.2456,L,0.2456,charon_only,cbr_only,blended,17,0.0954
1777824000,trend_up,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1777827600,trend_up,F,,L,0.0669,L,0.0669,charon_only,cbr_only,blended,12,0.0549
1777831200,trend_up,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1777834800,trend_up,F,,L,1.7484,L,1.7484,charon_only,cbr_only,blended,14,0.0611
1777838400,trend_up,L,1.3102,F,,L,1.3102,charon_only,cbr_only,blended,13,0.0478
1777842000,trend_up,F,,L,1.4139,F,,charon_only,cbr_only,blended,17,0.093
1777845600,trend_up,L,1.4327,S,-1.6327,L,1.4327,charon_only,cbr_only,blended,19,0.0916
1777849200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,15,0.0521
1777852800,trend_up,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1777856400,trend_up,L,0.1097,F,,L,0.1097,charon_only,cbr_only,blended,19,0.0541
1777860000,trend_up,L,0.0071,S,-0.2071,L,0.0071,charon_only,cbr_only,blended,24,0.0973
1777863600,trend_up,L,-0.4101,S,0.2101,L,-0.4101,charon_only,cbr_only,blended,29,0.2042
1777867200,trend_up,L,-0.6864,S,0.4864,L,-0.6864,charon_only,cbr_only,blended,36,0.2402
1777870800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.3579
1777874400,trend_up,L,0.4935,F,,F,,charon_only,cbr_only,blended,48,0.2857
1777878000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,50,0.3317
1777881600,trend_up,F,,S,-1.5864,F,,charon_only,cbr_only,blended,36,0.2419
1777885200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,41,0.2891
1777888800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,10,0.0156
1777892400,trend_up,S,-2.8697,F,,S,-2.8697,charon_only,cbr_only,blended,24,0.1123
1777896000,trend_up,S,-2.6342,F,,F,,charon_only,cbr_only,blended,19,0.0716
1777899600,trend_up,S,-2.6704,F,,S,-2.6704,charon_only,cbr_only,blended,15,0.0407
1777903200,trend_up,L,0.3611,F,,L,0.3611,charon_only,cbr_only,charon_only,0,0.0
1777906800,trend_up,L,0.8931,F,,L,0.8931,charon_only,cbr_only,blended,10,0.0198
1777910400,trend_up,L,1.1359,L,1.1359,L,1.1359,charon_only,cbr_only,blended,12,0.028
1777914000,trend_up,L,1.0054,F,,L,1.0054,charon_only,cbr_only,charon_only,0,0.0
1777917600,trend_up,L,1.4167,L,1.4167,L,1.4167,charon_only,cbr_only,blended,10,0.0211
1777921200,trend_up,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1777924800,trend_up,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1777928400,trend_up,L,1.1791,F,,L,1.1791,charon_only,cbr_only,blended,14,0.0364
1777932000,trend_up,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1777935600,trend_up,F,,F,,F,,charon_only,cbr_only,charon_only,0,0.0
1777939200,flat,F,,L,1.6908,L,1.6908,charon_only,cbr_only,blended,50,0.4107
1777942800,flat,L,1.5109,F,,L,1.5109,charon_only,cbr_only,blended,50,0.4892
1777946400,flat,L,0.9582,L,0.9582,L,0.9582,charon_only,cbr_only,blended,50,0.4317
1777950000,flat,L,0.1697,F,,L,0.1697,charon_only,cbr_only,blended,50,0.4169
1777953600,flat,L,-0.0962,F,,F,,charon_only,cbr_only,blended,50,0.4227
1777957200,flat,L,-0.0259,F,,L,-0.0259,charon_only,cbr_only,blended,50,0.4163
1777960800,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.3468
1777964400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3437
1777968000,flat,F,,F,,F,,charon_only,cbr_only,blended,49,0.3725
1777971600,flat,F,,L,0.8246,F,,charon_only,cbr_only,blended,50,0.3813
1777975200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.442
1777978800,flat,L,0.4711,F,,F,,charon_only,cbr_only,blended,50,0.4353
1777982400,flat,L,-0.0011,F,,F,,charon_only,cbr_only,blended,50,0.3962
1777986000,flat,L,0.657,F,,L,0.657,charon_only,cbr_only,blended,47,0.3195
1777989600,flat,L,0.7119,F,,L,0.7119,charon_only,cbr_only,blended,48,0.3064
1777993200,flat,L,0.8382,F,,F,,charon_only,cbr_only,blended,43,0.3407
1777996800,flat,F,,F,,F,,charon_only,cbr_only,blended,35,0.2528
1778000400,flat,F,,F,,F,,charon_only,cbr_only,blended,34,0.2599
1778004000,flat,L,0.0912,F,,F,,charon_only,cbr_only,blended,39,0.2779
1778007600,flat,L,-0.1976,F,,F,,charon_only,cbr_only,blended,37,0.2919
1778011200,flat,L,-0.0291,S,-0.1709,F,,charon_only,cbr_only,blended,38,0.2556
1778014800,flat,F,,L,0.175,L,0.175,charon_only,cbr_only,blended,29,0.181
1778018400,flat,F,,L,0.3209,L,0.3209,charon_only,cbr_only,blended,35,0.2241
1778022000,flat,F,,L,0.4533,L,0.4533,charon_only,cbr_only,blended,35,0.2421
1778025600,flat,F,,L,0.4367,L,0.4367,charon_only,cbr_only,blended,46,0.268
1778029200,flat,F,,L,-0.1145,L,-0.1145,charon_only,cbr_only,blended,38,0.234
1778032800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3947
1778036400,flat,F,,L,-0.3933,L,-0.3933,charon_only,cbr_only,blended,42,0.2468
1778040000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,19,0.091
1778043600,flat,F,,F,,F,,charon_only,cbr_only,blended,48,0.486
1778047200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5276
1778050800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5304
1778054400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4181
1778058000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4221
1778061600,flat,L,-1.5607,F,,L,-1.5607,charon_only,cbr_only,blended,50,0.4228
1778065200,trend_up,L,-1.4139,S,1.2139,L,-1.4139,charon_only,cbr_only,blended,22,0.1301
1778068800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,35,0.2452
1778072400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,35,0.2141
1778076000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,28,0.1586
1778079600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4489
1778083200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4408
1778086800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5777
1778090400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5806
1778094000,flat,F,,S,1.4878,S,1.4878,charon_only,cbr_only,blended,50,0.5371
1778097600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.542
1778101200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5383
1778104800,flat,F,,S,1.4341,S,1.4341,charon_only,cbr_only,blended,50,0.5393
1778108400,flat,F,,S,1.4303,S,1.4303,charon_only,cbr_only,blended,50,0.5555
1778112000,flat,F,,S,0.9749,S,0.9749,charon_only,cbr_only,blended,50,0.5486
1778115600,flat,F,,S,1.4866,F,,charon_only,cbr_only,blended,50,0.5058
1778119200,flat,F,,S,1.5993,F,,charon_only,cbr_only,blended,50,0.5509
1778122800,flat,F,,S,1.0331,S,1.0331,charon_only,cbr_only,blended,50,0.4926
1778126400,flat,F,,S,1.1018,S,1.1018,charon_only,cbr_only,blended,50,0.523
1778130000,flat,F,,S,1.4489,F,,charon_only,cbr_only,blended,50,0.555
1778133600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4954
1778137200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6026
1778140800,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6034
1778144400,flat,F,,S,1.4739,F,,charon_only,cbr_only,blended,50,0.579
1778148000,flat,F,,S,1.447,S,1.447,charon_only,cbr_only,blended,50,0.5303
1778151600,flat,F,,S,1.5581,F,,charon_only,cbr_only,blended,50,0.4731
1778155200,flat,F,,S,1.723,F,,charon_only,cbr_only,blended,48,0.5662
1778158800,flat,F,,F,,F,,charon_only,cbr_only,blended,42,0.44
1778162400,flat,F,,F,,F,,charon_only,cbr_only,blended,37,0.3431
1778166000,flat,F,,S,-0.503,F,,charon_only,cbr_only,blended,43,0.3239
1778169600,flat,F,,F,,F,,charon_only,cbr_only,blended,40,0.2784
1778173200,flat,F,,F,,F,,charon_only,cbr_only,blended,31,0.1864
1778176800,flat,F,,S,0.5893,F,,charon_only,cbr_only,blended,23,0.1271
1778180400,flat,F,,S,-0.1061,F,,charon_only,cbr_only,blended,33,0.1987
1778184000,flat,F,,S,-0.4282,F,,charon_only,cbr_only,blended,24,0.1406
1778187600,trend_down,S,-0.1844,L,-0.0156,F,,charon_only,cbr_only,blended,50,0.433
1778191200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,36,0.2396
1778194800,trend_down,F,,S,-0.1905,F,,charon_only,cbr_only,blended,36,0.2748
1778198400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,39,0.2251
1778202000,trend_down,F,,S,-0.593,F,,charon_only,cbr_only,blended,41,0.2799
1778205600,trend_down,S,-1.0757,F,,S,-1.0757,charon_only,cbr_only,blended,42,0.2597
1778209200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.4444
1778212800,trend_down,F,,S,-0.7753,F,,charon_only,cbr_only,blended,50,0.4395
1778216400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.3797
1778220000,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.4606
1778223600,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.4619
1778227200,trend_down,F,,S,-0.7233,F,,charon_only,cbr_only,blended,50,0.435
1778230800,trend_down,F,,S,-0.735,F,,charon_only,cbr_only,blended,50,0.3645
1778234400,trend_down,F,,S,-0.3081,F,,charon_only,cbr_only,blended,45,0.2824
1778238000,trend_down,F,,S,-0.1408,F,,charon_only,cbr_only,blended,47,0.3472
1778241600,trend_down,F,,S,-0.3538,F,,charon_only,cbr_only,blended,47,0.306
1778245200,trend_down,F,,S,-1.0533,F,,charon_only,cbr_only,blended,43,0.3555
1778248800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,48,0.3073
1778252400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,31,0.2506
1778256000,trend_down,F,,F,,F,,charon_only,cbr_only,blended,37,0.2858
1778259600,trend_down,F,,F,,F,,charon_only,cbr_only,blended,39,0.2555
1778263200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,23,0.1467
1778266800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,29,0.2496
1778270400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,18,0.0779
1778274000,flat,F,,L,0.3498,L,0.3498,charon_only,cbr_only,blended,49,0.4538
1778277600,flat,F,,L,0.5861,L,0.5861,charon_only,cbr_only,blended,50,0.4605
1778281200,flat,F,,L,0.7909,F,,charon_only,cbr_only,blended,50,0.5046
1778284800,flat,F,,L,0.7721,F,,charon_only,cbr_only,blended,50,0.4835
1778288400,flat,F,,L,0.4948,F,,charon_only,cbr_only,blended,50,0.5379
1778292000,flat,F,,L,0.3513,L,0.3513,charon_only,cbr_only,blended,50,0.5431
1778295600,flat,F,,L,0.3957,L,0.3957,charon_only,cbr_only,blended,50,0.5166
1778299200,flat,F,,L,0.2714,F,,charon_only,cbr_only,blended,50,0.4539
1778302800,flat,F,,L,0.2739,L,0.2739,charon_only,cbr_only,blended,50,0.484
1778306400,flat,F,,L,0.4253,L,0.4253,charon_only,cbr_only,blended,50,0.5415
1778310000,flat,F,,L,0.5837,F,,charon_only,cbr_only,blended,50,0.5551
1778313600,flat,F,,L,0.3575,L,0.3575,charon_only,cbr_only,blended,50,0.5459
1778317200,flat,F,,L,0.5448,F,,charon_only,cbr_only,blended,50,0.5488
1778320800,flat,F,,L,0.4441,F,,charon_only,cbr_only,blended,50,0.5743
1778324400,flat,F,,L,0.3833,L,0.3833,charon_only,cbr_only,blended,50,0.5936
1778328000,flat,F,,L,0.3205,L,0.3205,charon_only,cbr_only,blended,50,0.5581
1778331600,flat,F,,L,0.4463,L,0.4463,charon_only,cbr_only,blended,50,0.5608
1778335200,flat,F,,F,,F,,charon_only,cbr_only,cbr_only,50,0.6714
1778338800,flat,F,,L,0.3295,L,0.3295,charon_only,cbr_only,blended,50,0.584
1778342400,flat,F,,L,0.1433,L,0.1433,charon_only,cbr_only,cbr_only,50,0.6158
1778346000,flat,F,,L,0.0423,L,0.0423,charon_only,cbr_only,cbr_only,50,0.6039
1778349600,flat,F,,L,-0.0209,F,,charon_only,cbr_only,blended,50,0.5717
1778353200,flat,F,,L,-0.0363,F,,charon_only,cbr_only,blended,50,0.4208
1778356800,flat,F,,L,0.658,F,,charon_only,cbr_only,blended,50,0.4414
1778360400,flat,F,,L,0.6396,F,,charon_only,cbr_only,blended,50,0.5467
1778364000,flat,F,,L,0.7589,F,,charon_only,cbr_only,blended,50,0.4928
1778367600,flat,F,,F,,F,,charon_only,cbr_only,blended,47,0.4505
1778371200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.547
1778374800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5181
1778378400,flat,F,,L,-0.1705,F,,charon_only,cbr_only,blended,50,0.5602
1778382000,flat,F,,L,1.4716,F,,charon_only,cbr_only,blended,50,0.5086
1778385600,flat,F,,L,1.6956,F,,charon_only,cbr_only,blended,50,0.5064
1778389200,flat,F,,L,0.8546,F,,charon_only,cbr_only,blended,50,0.5041
1778392800,flat,F,,L,0.8512,F,,charon_only,cbr_only,blended,50,0.5052
1778396400,flat,F,,L,0.4364,F,,charon_only,cbr_only,blended,50,0.5037
1778400000,trend_up,F,,S,0.0167,F,,charon_only,cbr_only,blended,12,0.0483
1778403600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,14,0.0603
1778407200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,12,0.047
1778410800,trend_up,F,,F,,F,,charon_only,cbr_only,blended,15,0.07
1778414400,trend_up,F,,F,,F,,charon_only,cbr_only,blended,15,0.078
1778418000,trend_up,L,-0.3516,S,0.1516,F,,charon_only,cbr_only,blended,16,0.0918
1778421600,trend_up,L,-0.1291,F,,L,-0.1291,charon_only,cbr_only,blended,15,0.0558
1778425200,trend_up,L,-0.6871,S,0.4871,F,,charon_only,cbr_only,blended,18,0.057
1778428800,trend_up,L,-0.3228,F,,F,,charon_only,cbr_only,blended,22,0.1214
1778432400,trend_up,L,-0.6174,F,,F,,charon_only,cbr_only,blended,26,0.1571
1778436000,trend_up,F,,F,,F,,charon_only,cbr_only,blended,23,0.1062
1778439600,trend_up,F,,F,,F,,charon_only,cbr_only,blended,30,0.2257
1778443200,trend_up,F,,F,,F,,charon_only,cbr_only,blended,14,0.0201
1778446800,trend_up,S,-1.1597,F,,S,-1.1597,charon_only,cbr_only,charon_only,0,0.0
1778450400,trend_up,L,-0.226,F,,L,-0.226,charon_only,cbr_only,blended,14,0.0167
1778454000,trend_up,L,-0.5271,S,0.3271,L,-0.5271,charon_only,cbr_only,blended,12,0.0207
1778457600,trend_up,L,0.5025,L,0.5025,L,0.5025,charon_only,cbr_only,blended,26,0.0635
1778461200,trend_up,F,,L,0.2918,L,0.2918,charon_only,cbr_only,blended,18,0.0548
1778464800,trend_up,F,,L,0.7034,L,0.7034,charon_only,cbr_only,blended,15,0.0407
1778468400,trend_up,S,-1.4599,L,1.2599,F,,charon_only,cbr_only,blended,15,0.0374
1778472000,trend_up,S,-1.2396,L,1.0396,F,,charon_only,cbr_only,blended,10,0.0274
1778475600,trend_up,S,-0.9819,L,0.7819,F,,charon_only,cbr_only,blended,10,0.0206
1778479200,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.3696
1778482800,flat,F,,S,-0.7311,F,,charon_only,cbr_only,blended,45,0.489
1778486400,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.4823
1778490000,flat,F,,S,-0.4377,F,,charon_only,cbr_only,blended,50,0.4981
1778493600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4347
1778497200,flat,F,,S,0.1149,F,,charon_only,cbr_only,blended,40,0.4522
1778500800,flat,F,,F,,F,,charon_only,cbr_only,blended,49,0.5223
1778504400,flat,F,,S,0.1821,F,,charon_only,cbr_only,blended,47,0.4506
1778508000,flat,F,,F,,F,,charon_only,cbr_only,blended,44,0.4025
1778511600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4549
1778515200,flat,L,-1.0696,F,,F,,charon_only,cbr_only,blended,50,0.4281
1778518800,flat,F,,S,1.1934,F,,charon_only,cbr_only,blended,50,0.463
1778522400,flat,F,,S,1.6005,F,,charon_only,cbr_only,blended,50,0.4378
1778526000,flat,F,,S,1.6349,F,,charon_only,cbr_only,blended,50,0.5168
1778529600,flat,F,,S,1.7149,F,,charon_only,cbr_only,blended,50,0.4745
1778533200,flat,F,,S,2.1258,F,,charon_only,cbr_only,blended,50,0.4583
1778536800,flat,F,,S,1.4962,S,1.4962,charon_only,cbr_only,blended,49,0.44
1778540400,flat,F,,S,1.2047,S,1.2047,charon_only,cbr_only,blended,48,0.3821
1778544000,flat,F,,S,0.7714,F,,charon_only,cbr_only,blended,50,0.4887
1778547600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4028
1778551200,flat,F,,S,0.7154,F,,charon_only,cbr_only,blended,50,0.4766
1778554800,flat,F,,S,0.3964,S,0.3964,charon_only,cbr_only,blended,50,0.4531
1778558400,flat,F,,S,0.8054,S,0.8054,charon_only,cbr_only,blended,50,0.5484
1778562000,flat,F,,S,0.523,F,,charon_only,cbr_only,blended,50,0.4921
1778565600,flat,F,,S,-0.0797,S,-0.0797,charon_only,cbr_only,blended,50,0.5237
1778569200,flat,F,,S,-0.3283,S,-0.3283,charon_only,cbr_only,blended,46,0.4738
1778572800,flat,F,,S,-0.603,S,-0.603,charon_only,cbr_only,blended,45,0.4033
1778576400,flat,F,,S,-0.5884,F,,charon_only,cbr_only,blended,44,0.3542
1778580000,trend_down,S,-0.5384,S,-0.5384,S,-0.5384,charon_only,cbr_only,blended,28,0.1904
1778583600,trend_down,F,,F,,F,,charon_only,cbr_only,blended,42,0.2868
1778587200,trend_down,F,,S,-0.2801,F,,charon_only,cbr_only,blended,33,0.2729
1778590800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,37,0.2589
1778594400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,41,0.2414
1778598000,trend_down,F,,F,,F,,charon_only,cbr_only,blended,41,0.2754
1778601600,trend_down,F,,F,,F,,charon_only,cbr_only,blended,41,0.2611
1778605200,trend_down,F,,S,0.3035,F,,charon_only,cbr_only,blended,48,0.3378
1778608800,trend_down,F,,S,1.1681,F,,charon_only,cbr_only,blended,50,0.4581
1778612400,trend_down,F,,F,,F,,charon_only,cbr_only,blended,41,0.3948
1778616000,trend_down,F,,F,,F,,charon_only,cbr_only,blended,36,0.327
1778619600,trend_down,F,,L,-1.9353,F,,charon_only,cbr_only,blended,39,0.3302
1778623200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,37,0.2907
1778626800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,31,0.2734
1778630400,trend_down,F,,S,1.2325,F,,charon_only,cbr_only,blended,34,0.3217
1778634000,trend_down,F,,F,,F,,charon_only,cbr_only,blended,29,0.2317
1778637600,trend_down,F,,F,,F,,charon_only,cbr_only,blended,24,0.1786
1778641200,trend_down,F,,S,2.1419,F,,charon_only,cbr_only,blended,15,0.0823
1778644800,flat,F,,S,2.2616,F,,charon_only,cbr_only,blended,43,0.4547
1778648400,flat,F,,F,,F,,charon_only,cbr_only,blended,43,0.454
1778652000,flat,F,,F,,F,,charon_only,cbr_only,blended,46,0.4675
1778655600,flat,F,,F,,F,,charon_only,cbr_only,blended,41,0.4615
1778659200,flat,F,,F,,F,,charon_only,cbr_only,blended,43,0.5056
1778662800,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.5732
1778666400,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4809
1778670000,flat,F,,S,0.7652,F,,charon_only,cbr_only,blended,46,0.449
1778673600,flat,F,,F,,F,,charon_only,cbr_only,blended,42,0.3133
1778677200,flat,F,,F,,F,,charon_only,cbr_only,blended,30,0.2426
1778680800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,36,0.2417
1778684400,trend_down,F,,S,-1.0423,F,,charon_only,cbr_only,blended,36,0.1825
1778688000,trend_down,F,,F,,F,,charon_only,cbr_only,blended,47,0.272
1778691600,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.3935
1778695200,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.3535
1778698800,trend_down,F,,F,,F,,charon_only,cbr_only,blended,50,0.326
1778702400,trend_down,F,,S,-2.1104,F,,charon_only,cbr_only,blended,50,0.3672
1778706000,trend_down,F,,S,-3.2359,F,,charon_only,cbr_only,blended,50,0.3516
1778709600,flat,F,,F,,F,,charon_only,cbr_only,blended,23,0.0798
1778713200,flat,F,,F,,F,,charon_only,cbr_only,blended,25,0.098
1778716800,trend_down,F,,S,-2.4118,F,,charon_only,cbr_only,blended,50,0.4095
1778720400,flat,F,,F,,F,,charon_only,cbr_only,blended,29,0.1525
1778724000,flat,F,,F,,F,,charon_only,cbr_only,blended,22,0.0977
1778727600,flat,S,-3.1504,L,2.9504,F,,charon_only,cbr_only,blended,30,0.1965
1778731200,flat,F,,F,,F,,charon_only,cbr_only,blended,15,0.0535
1778734800,flat,F,,F,,F,,charon_only,cbr_only,blended,25,0.1565
1778738400,flat,F,,L,1.5619,F,,charon_only,cbr_only,blended,38,0.2126
1778742000,flat,F,,L,1.8476,F,,charon_only,cbr_only,blended,38,0.2352
1778745600,flat,F,,L,1.4504,F,,charon_only,cbr_only,blended,45,0.3001
1778749200,flat,F,,L,1.2677,F,,charon_only,cbr_only,blended,44,0.3004
1778752800,flat,F,,L,0.8928,F,,charon_only,cbr_only,blended,46,0.2999
1778756400,flat,F,,F,,F,,charon_only,cbr_only,blended,42,0.3012
1778760000,flat,F,,F,,F,,charon_only,cbr_only,blended,36,0.2539
1778763600,flat,F,,L,1.0747,L,1.0747,charon_only,cbr_only,blended,50,0.4043
1778767200,flat,L,-0.6867,L,-0.6867,L,-0.6867,charon_only,cbr_only,blended,47,0.1908
1778770800,trend_down,L,-0.8195,S,0.6195,L,-0.8195,charon_only,cbr_only,blended,11,0.0201
1778774400,trend_down,L,-1.6385,S,1.4385,L,-1.6385,charon_only,cbr_only,blended,11,0.0176
1778778000,flat,L,-1.6714,F,,L,-1.6714,charon_only,cbr_only,blended,30,0.1627
1778781600,flat,F,,S,3.3608,F,,charon_only,cbr_only,blended,27,0.1619
1778785200,flat,F,,S,2.6872,F,,charon_only,cbr_only,blended,26,0.1543
1778788800,flat,F,,S,2.6782,S,2.6782,charon_only,cbr_only,blended,21,0.099
1778792400,flat,F,,S,2.4828,F,,charon_only,cbr_only,blended,24,0.1174
1778796000,flat,F,,S,2.3504,F,,charon_only,cbr_only,blended,20,0.0914
1778799600,flat,F,,F,,F,,charon_only,cbr_only,blended,24,0.128
1778803200,flat,F,,F,,F,,charon_only,cbr_only,blended,31,0.2126
1778806800,flat,F,,F,,F,,charon_only,cbr_only,blended,36,0.2271
1778810400,flat,F,,L,-2.9606,F,,charon_only,cbr_only,blended,37,0.2285
1778814000,flat,F,,L,-2.5078,F,,charon_only,cbr_only,blended,48,0.3042
1778817600,flat,F,,L,-2.0963,F,,charon_only,cbr_only,blended,50,0.3737
1778821200,flat,F,,L,-1.6531,F,,charon_only,cbr_only,blended,50,0.346
1778824800,flat,F,,L,-1.8523,F,,charon_only,cbr_only,blended,50,0.4402
1778828400,flat,F,,L,-2.1533,F,,charon_only,cbr_only,blended,50,0.4415
1778832000,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.4921
1778835600,flat,F,,F,,F,,charon_only,cbr_only,blended,50,0.496
1778839200,flat,F,,S,1.9923,F,,charon_only,cbr_only,blended,50,0.496
1778842800,flat,F,,S,2.3564,F,,charon_only,cbr_only,blended,50,0.4753
